characteristic	 value	 user_id	 study_name	 
sex	f	10001362	ybalab.daniel.death1.0001
religion	protestant	10001362	ybalab.daniel.death1.0001
citizenship	us	10001362	ybalab.daniel.death1.0001
residence	us	10001362	ybalab.daniel.death1.0001
dayofbirth	.	10001364	ybalab.daniel.death1.0001
relfamily	.	10001364	ybalab.daniel.death1.0001
politicalid	0	10001364	ybalab.daniel.death1.0001
major	1	10001364	ybalab.daniel.death1.0001
religionid	1	10001364	ybalab.daniel.death1.0001
birthyear	1990	10001364	ybalab.daniel.death1.0001
ethnicityomb	2	10001364	ybalab.daniel.death1.0001
genoccupation	25-9999	10001364	ybalab.daniel.death1.0001
zipcode	40206	10001364	ybalab.daniel.death1.0001
education	7	10001364	ybalab.daniel.death1.0001
birthmonth	9	10001364	ybalab.daniel.death1.0001
raceomb	9	10001364	ybalab.daniel.death1.0001
sex	m	10001364	ybalab.daniel.death1.0001
religion	none	10001364	ybalab.daniel.death1.0001
citizenship	us	10001364	ybalab.daniel.death1.0001
residence	us	10001364	ybalab.daniel.death1.0001
dayofbirth	.	10001366	ybalab.daniel.death1.0001
major	.	10001366	ybalab.daniel.death1.0001
politicalid	0	10001366	ybalab.daniel.death1.0001
zipcode	01002	10001366	ybalab.daniel.death1.0001
birthyear	1994	10001366	ybalab.daniel.death1.0001
ethnicityomb	2	10001366	ybalab.daniel.death1.0001
religionid	2	10001366	ybalab.daniel.death1.0001
genoccupation	25-9999	10001366	ybalab.daniel.death1.0001
occupation	25-9999	10001366	ybalab.daniel.death1.0001
education	4	10001366	ybalab.daniel.death1.0001
raceomb	5	10001366	ybalab.daniel.death1.0001
birthmonth	9	10001366	ybalab.daniel.death1.0001
relfamily	baptist	10001366	ybalab.daniel.death1.0001
sex	f	10001366	ybalab.daniel.death1.0001
religion	protestant	10001366	ybalab.daniel.death1.0001
residence	sm	10001366	ybalab.daniel.death1.0001
reldenom	southern baptist	10001366	ybalab.daniel.death1.0001
citizenship	us	10001366	ybalab.daniel.death1.0001
dayofbirth	.	10001368	ybalab.daniel.death1.0001
relfamily	.	10001368	ybalab.daniel.death1.0001
politicalid	0	10001368	ybalab.daniel.death1.0001
birthyear	1988	10001368	ybalab.daniel.death1.0001
ethnicityomb	2	10001368	ybalab.daniel.death1.0001
religionid	2	10001368	ybalab.daniel.death1.0001
genoccupation	2931	10001368	ybalab.daniel.death1.0001
raceomb	4	10001368	ybalab.daniel.death1.0001
birthmonth	7	10001368	ybalab.daniel.death1.0001
major	7	10001368	ybalab.daniel.death1.0001
education	8	10001368	ybalab.daniel.death1.0001
zipcode	97239	10001368	ybalab.daniel.death1.0001
religion	catholic	10001368	ybalab.daniel.death1.0001
sex	m	10001368	ybalab.daniel.death1.0001
citizenship	us	10001368	ybalab.daniel.death1.0001
residence	us	10001368	ybalab.daniel.death1.0001
politicalid	-2	10001373	ybalab.daniel.death1.0001
dayofbirth	.	10001373	ybalab.daniel.death1.0001
major	1	10001373	ybalab.daniel.death1.0001
religionid	1	10001373	ybalab.daniel.death1.0001
education	14	10001373	ybalab.daniel.death1.0001
zipcode	19087	10001373	ybalab.daniel.death1.0001
birthyear	1984	10001373	ybalab.daniel.death1.0001
ethnicityomb	3	10001373	ybalab.daniel.death1.0001
genoccupation	41	10001373	ybalab.daniel.death1.0001
occupation	41-3000	10001373	ybalab.daniel.death1.0001
birthmonth	5	10001373	ybalab.daniel.death1.0001
raceomb	6	10001373	ybalab.daniel.death1.0001
relfamily	atheist	10001373	ybalab.daniel.death1.0001
sex	f	10001373	ybalab.daniel.death1.0001
religion	none	10001373	ybalab.daniel.death1.0001
citizenship	us	10001373	ybalab.daniel.death1.0001
residence	us	10001373	ybalab.daniel.death1.0001
dayofbirth	.	10001390	ybalab.daniel.death1.0001
politicalid	0	10001390	ybalab.daniel.death1.0001
major	13	10001390	ybalab.daniel.death1.0001
birthyear	1973	10001390	ybalab.daniel.death1.0001
ethnicityomb	2	10001390	ybalab.daniel.death1.0001
genoccupation	25-9999	10001390	ybalab.daniel.death1.0001
occupation	25-9999	10001390	ybalab.daniel.death1.0001
zipcode	30721	10001390	ybalab.daniel.death1.0001
religionid	4	10001390	ybalab.daniel.death1.0001
education	5	10001390	ybalab.daniel.death1.0001
raceomb	6	10001390	ybalab.daniel.death1.0001
birthmonth	8	10001390	ybalab.daniel.death1.0001
sex	f	10001390	ybalab.daniel.death1.0001
relfamily	other: not listed	10001390	ybalab.daniel.death1.0001
religion	otherrelig	10001390	ybalab.daniel.death1.0001
citizenship	us	10001390	ybalab.daniel.death1.0001
residence	us	10001390	ybalab.daniel.death1.0001
dayofbirth	.	10001393	ybalab.daniel.death1.0001
ethnicityomb	.	10001393	ybalab.daniel.death1.0001
religionid	1	10001393	ybalab.daniel.death1.0001
major	10	10001393	ybalab.daniel.death1.0001
birthyear	1988	10001393	ybalab.daniel.death1.0001
birthmonth	3	10001393	ybalab.daniel.death1.0001
politicalid	3	10001393	ybalab.daniel.death1.0001
zipcode	46077	10001393	ybalab.daniel.death1.0001
education	5	10001393	ybalab.daniel.death1.0001
raceomb	6	10001393	ybalab.daniel.death1.0001
genoccupation	99-9999	10001393	ybalab.daniel.death1.0001
occupation	99-9999	10001393	ybalab.daniel.death1.0001
sex	f	10001393	ybalab.daniel.death1.0001
religion	none	10001393	ybalab.daniel.death1.0001
relfamily	spiritual, no organized religion	10001393	ybalab.daniel.death1.0001
citizenship	us	10001393	ybalab.daniel.death1.0001
residence	us	10001393	ybalab.daniel.death1.0001
dayofbirth	.	10001394	ybalab.daniel.death1.0001
politicalid	0	10001394	ybalab.daniel.death1.0001
birthyear	1964	10001394	ybalab.daniel.death1.0001
ethnicityomb	2	10001394	ybalab.daniel.death1.0001
religionid	2	10001394	ybalab.daniel.death1.0001
zipcode	48205	10001394	ybalab.daniel.death1.0001
education	5	10001394	ybalab.daniel.death1.0001
raceomb	5	10001394	ybalab.daniel.death1.0001
genoccupation	53	10001394	ybalab.daniel.death1.0001
occupation	53-3000	10001394	ybalab.daniel.death1.0001
major	7	10001394	ybalab.daniel.death1.0001
birthmonth	8	10001394	ybalab.daniel.death1.0001
sex	f	10001394	ybalab.daniel.death1.0001
relfamily	other: not listed	10001394	ybalab.daniel.death1.0001
religion	otherrelig	10001394	ybalab.daniel.death1.0001
citizenship	us	10001394	ybalab.daniel.death1.0001
residence	us	10001394	ybalab.daniel.death1.0001
politicalid	-1	10001395	ybalab.daniel.death1.0001
dayofbirth	.	10001395	ybalab.daniel.death1.0001
birthmonth	12	10001395	ybalab.daniel.death1.0001
genoccupation	17	10001395	ybalab.daniel.death1.0001
occupation	17-2000	10001395	ybalab.daniel.death1.0001
birthyear	1980	10001395	ybalab.daniel.death1.0001
ethnicityomb	2	10001395	ybalab.daniel.death1.0001
religionid	2	10001395	ybalab.daniel.death1.0001
zipcode	21157	10001395	ybalab.daniel.death1.0001
major	6	10001395	ybalab.daniel.death1.0001
raceomb	6	10001395	ybalab.daniel.death1.0001
education	9	10001395	ybalab.daniel.death1.0001
relfamily	brethren	10001395	ybalab.daniel.death1.0001
sex	m	10001395	ybalab.daniel.death1.0001
religion	protestant	10001395	ybalab.daniel.death1.0001
residence	sm	10001395	ybalab.daniel.death1.0001
reldenom	united brethren/united brethren in christ	10001395	ybalab.daniel.death1.0001
citizenship	us	10001395	ybalab.daniel.death1.0001
politicalid	-1	10001397	ybalab.daniel.death1.0001
dayofbirth	.	10001397	ybalab.daniel.death1.0001
relfamily	.	10001397	ybalab.daniel.death1.0001
religionid	1	10001397	ybalab.daniel.death1.0001
birthyear	1994	10001397	ybalab.daniel.death1.0001
major	2	10001397	ybalab.daniel.death1.0001
raceomb	2	10001397	ybalab.daniel.death1.0001
genoccupation	25-9999	10001397	ybalab.daniel.death1.0001
ethnicityomb	3	10001397	ybalab.daniel.death1.0001
education	5	10001397	ybalab.daniel.death1.0001
birthmonth	9	10001397	ybalab.daniel.death1.0001
zipcode	91789	10001397	ybalab.daniel.death1.0001
sex	m	10001397	ybalab.daniel.death1.0001
religion	none	10001397	ybalab.daniel.death1.0001
citizenship	us	10001397	ybalab.daniel.death1.0001
residence	us	10001397	ybalab.daniel.death1.0001
dayofbirth	.	10001400	ybalab.daniel.death1.0001
relfamily	.	10001400	ybalab.daniel.death1.0001
politicalid	0	10001400	ybalab.daniel.death1.0001
zipcode	06040	10001400	ybalab.daniel.death1.0001
religionid	1	10001400	ybalab.daniel.death1.0001
major	10	10001400	ybalab.daniel.death1.0001
birthyear	1952	10001400	ybalab.daniel.death1.0001
ethnicityomb	2	10001400	ybalab.daniel.death1.0001
genoccupation	21	10001400	ybalab.daniel.death1.0001
occupation	21-xxxx	10001400	ybalab.daniel.death1.0001
raceomb	6	10001400	ybalab.daniel.death1.0001
education	7	10001400	ybalab.daniel.death1.0001
birthmonth	9	10001400	ybalab.daniel.death1.0001
sex	f	10001400	ybalab.daniel.death1.0001
religion	none	10001400	ybalab.daniel.death1.0001
residence	sm	10001400	ybalab.daniel.death1.0001
citizenship	us	10001400	ybalab.daniel.death1.0001
dayofbirth	.	10001405	ybalab.daniel.death1.0001
relfamily	.	10001405	ybalab.daniel.death1.0001
politicalid	0	10001405	ybalab.daniel.death1.0001
major	12	10001405	ybalab.daniel.death1.0001
birthyear	1997	10001405	ybalab.daniel.death1.0001
ethnicityomb	2	10001405	ybalab.daniel.death1.0001
raceomb	2	10001405	ybalab.daniel.death1.0001
genoccupation	27	10001405	ybalab.daniel.death1.0001
occupation	27-2000	10001405	ybalab.daniel.death1.0001
religionid	3	10001405	ybalab.daniel.death1.0001
education	5	10001405	ybalab.daniel.death1.0001
birthmonth	6	10001405	ybalab.daniel.death1.0001
zipcode	91789	10001405	ybalab.daniel.death1.0001
sex	f	10001405	ybalab.daniel.death1.0001
religion	protestant	10001405	ybalab.daniel.death1.0001
citizenship	us	10001405	ybalab.daniel.death1.0001
residence	us	10001405	ybalab.daniel.death1.0001
politicalid	-2	10001408	ybalab.daniel.death1.0001
dayofbirth	.	10001408	ybalab.daniel.death1.0001
ethnicityomb	.	10001408	ybalab.daniel.death1.0001
genoccupation	11	10001408	ybalab.daniel.death1.0001
occupation	11-2000	10001408	ybalab.daniel.death1.0001
birthyear	1981	10001408	ybalab.daniel.death1.0001
birthmonth	3	10001408	ybalab.daniel.death1.0001
religionid	3	10001408	ybalab.daniel.death1.0001
raceomb	6	10001408	ybalab.daniel.death1.0001
education	7	10001408	ybalab.daniel.death1.0001
major	8	10001408	ybalab.daniel.death1.0001
zipcode	97214	10001408	ybalab.daniel.death1.0001
relfamily	anglican	10001408	ybalab.daniel.death1.0001
reldenom	episcopalian	10001408	ybalab.daniel.death1.0001
sex	f	10001408	ybalab.daniel.death1.0001
religion	protestant	10001408	ybalab.daniel.death1.0001
citizenship	us	10001408	ybalab.daniel.death1.0001
residence	us	10001408	ybalab.daniel.death1.0001
politicalid	-3	10001410	ybalab.daniel.death1.0001
dayofbirth	.	10001410	ybalab.daniel.death1.0001
zipcode	00100	10001410	ybalab.daniel.death1.0001
major	11	10001410	ybalab.daniel.death1.0001
birthyear	1988	10001410	ybalab.daniel.death1.0001
birthmonth	2	10001410	ybalab.daniel.death1.0001
ethnicityomb	2	10001410	ybalab.daniel.death1.0001
religionid	4	10001410	ybalab.daniel.death1.0001
genoccupation	43	10001410	ybalab.daniel.death1.0001
occupation	43-6000	10001410	ybalab.daniel.death1.0001
raceomb	6	10001410	ybalab.daniel.death1.0001
education	7	10001410	ybalab.daniel.death1.0001
religion	catholic	10001410	ybalab.daniel.death1.0001
sex	f	10001410	ybalab.daniel.death1.0001
relfamily	roman catholic	10001410	ybalab.daniel.death1.0001
citizenship	us	10001410	ybalab.daniel.death1.0001
residence	us	10001410	ybalab.daniel.death1.0001
dayofbirth	.	10001412	ybalab.daniel.death1.0001
birthmonth	11	10001412	ybalab.daniel.death1.0001
birthyear	1996	10001412	ybalab.daniel.death1.0001
politicalid	2	10001412	ybalab.daniel.death1.0001
religionid	2	10001412	ybalab.daniel.death1.0001
genoccupation	25-9999	10001412	ybalab.daniel.death1.0001
occupation	25-9999	10001412	ybalab.daniel.death1.0001
ethnicityomb	3	10001412	ybalab.daniel.death1.0001
education	5	10001412	ybalab.daniel.death1.0001
raceomb	6	10001412	ybalab.daniel.death1.0001
major	7	10001412	ybalab.daniel.death1.0001
zipcode	91711	10001412	ybalab.daniel.death1.0001
relfamily	agnostic	10001412	ybalab.daniel.death1.0001
sex	f	10001412	ybalab.daniel.death1.0001
religion	none	10001412	ybalab.daniel.death1.0001
citizenship	us	10001412	ybalab.daniel.death1.0001
residence	us	10001412	ybalab.daniel.death1.0001
dayofbirth	.	10001417	ybalab.daniel.death1.0001
relfamily	.	10001417	ybalab.daniel.death1.0001
politicalid	0	10001417	ybalab.daniel.death1.0001
genoccupation	11	10001417	ybalab.daniel.death1.0001
major	13	10001417	ybalab.daniel.death1.0001
birthyear	1981	10001417	ybalab.daniel.death1.0001
ethnicityomb	2	10001417	ybalab.daniel.death1.0001
zipcode	24018	10001417	ybalab.daniel.death1.0001
religionid	3	10001417	ybalab.daniel.death1.0001
raceomb	5	10001417	ybalab.daniel.death1.0001
birthmonth	6	10001417	ybalab.daniel.death1.0001
education	6	10001417	ybalab.daniel.death1.0001
sex	m	10001417	ybalab.daniel.death1.0001
religion	protestant	10001417	ybalab.daniel.death1.0001
residence	sm	10001417	ybalab.daniel.death1.0001
citizenship	us	10001417	ybalab.daniel.death1.0001
politicalid	-2	10001419	ybalab.daniel.death1.0001
dayofbirth	.	10001419	ybalab.daniel.death1.0001
major	10	10001419	ybalab.daniel.death1.0001
birthyear	1993	10001419	ybalab.daniel.death1.0001
ethnicityomb	2	10001419	ybalab.daniel.death1.0001
religionid	2	10001419	ybalab.daniel.death1.0001
genoccupation	25-9999	10001419	ybalab.daniel.death1.0001
occupation	25-9999	10001419	ybalab.daniel.death1.0001
birthmonth	4	10001419	ybalab.daniel.death1.0001
education	6	10001419	ybalab.daniel.death1.0001
raceomb	6	10001419	ybalab.daniel.death1.0001
zipcode	95971	10001419	ybalab.daniel.death1.0001
relfamily	adventist	10001419	ybalab.daniel.death1.0001
sex	f	10001419	ybalab.daniel.death1.0001
religion	protestant	10001419	ybalab.daniel.death1.0001
reldenom	seventh day adventist	10001419	ybalab.daniel.death1.0001
citizenship	us	10001419	ybalab.daniel.death1.0001
residence	us	10001419	ybalab.daniel.death1.0001
dayofbirth	.	10001431	ybalab.daniel.death1.0001
ethnicityomb	1	10001431	ybalab.daniel.death1.0001
major	1	10001431	ybalab.daniel.death1.0001
birthmonth	10	10001431	ybalab.daniel.death1.0001
birthyear	1994	10001431	ybalab.daniel.death1.0001
religionid	2	10001431	ybalab.daniel.death1.0001
politicalid	3	10001431	ybalab.daniel.death1.0001
education	5	10001431	ybalab.daniel.death1.0001
raceomb	9	10001431	ybalab.daniel.death1.0001
zipcode	91768	10001431	ybalab.daniel.death1.0001
genoccupation	99-9999	10001431	ybalab.daniel.death1.0001
occupation	99-9999	10001431	ybalab.daniel.death1.0001
religion	catholic	10001431	ybalab.daniel.death1.0001
sex	f	10001431	ybalab.daniel.death1.0001
relfamily	roman catholic	10001431	ybalab.daniel.death1.0001
citizenship	us	10001431	ybalab.daniel.death1.0001
residence	us	10001431	ybalab.daniel.death1.0001
dayofbirth	.	10001432	ybalab.daniel.death1.0001
politicalid	0	10001432	ybalab.daniel.death1.0001
zipcode	08822	10001432	ybalab.daniel.death1.0001
birthyear	1970	10001432	ybalab.daniel.death1.0001
ethnicityomb	2	10001432	ybalab.daniel.death1.0001
religionid	2	10001432	ybalab.daniel.death1.0001
genoccupation	2931	10001432	ybalab.daniel.death1.0001
occupation	31-1000	10001432	ybalab.daniel.death1.0001
raceomb	6	10001432	ybalab.daniel.death1.0001
major	8	10001432	ybalab.daniel.death1.0001
education	9	10001432	ybalab.daniel.death1.0001
relfamily	conservative	10001432	ybalab.daniel.death1.0001
sex	f	10001432	ybalab.daniel.death1.0001
religion	jewish	10001432	ybalab.daniel.death1.0001
citizenship	us	10001432	ybalab.daniel.death1.0001
residence	us	10001432	ybalab.daniel.death1.0001
politicalid	-1	10001438	ybalab.daniel.death1.0001
dayofbirth	.	10001438	ybalab.daniel.death1.0001
relfamily	.	10001438	ybalab.daniel.death1.0001
religionid	1	10001438	ybalab.daniel.death1.0001
birthyear	1990	10001438	ybalab.daniel.death1.0001
ethnicityomb	2	10001438	ybalab.daniel.death1.0001
major	2	10001438	ybalab.daniel.death1.0001
genoccupation	25-9999	10001438	ybalab.daniel.death1.0001
birthmonth	5	10001438	ybalab.daniel.death1.0001
raceomb	6	10001438	ybalab.daniel.death1.0001
education	7	10001438	ybalab.daniel.death1.0001
zipcode	95120	10001438	ybalab.daniel.death1.0001
sex	m	10001438	ybalab.daniel.death1.0001
religion	none	10001438	ybalab.daniel.death1.0001
citizenship	us	10001438	ybalab.daniel.death1.0001
residence	us	10001438	ybalab.daniel.death1.0001
dayofbirth	.	10001439	ybalab.daniel.death1.0001
relfamily	.	10001439	ybalab.daniel.death1.0001
politicalid	0	10001439	ybalab.daniel.death1.0001
zipcode	11235	10001439	ybalab.daniel.death1.0001
birthyear	1988	10001439	ybalab.daniel.death1.0001
ethnicityomb	2	10001439	ybalab.daniel.death1.0001
religionid	2	10001439	ybalab.daniel.death1.0001
genoccupation	25	10001439	ybalab.daniel.death1.0001
occupation	25-2000	10001439	ybalab.daniel.death1.0001
major	5	10001439	ybalab.daniel.death1.0001
raceomb	6	10001439	ybalab.daniel.death1.0001
birthmonth	7	10001439	ybalab.daniel.death1.0001
education	9	10001439	ybalab.daniel.death1.0001
religion	jewish	10001439	ybalab.daniel.death1.0001
sex	m	10001439	ybalab.daniel.death1.0001
residence	sm	10001439	ybalab.daniel.death1.0001
citizenship	us	10001439	ybalab.daniel.death1.0001
dayofbirth	.	10001441	ybalab.daniel.death1.0001
relfamily	.	10001441	ybalab.daniel.death1.0001
politicalid	1	10001441	ybalab.daniel.death1.0001
religionid	1	10001441	ybalab.daniel.death1.0001
birthmonth	10	10001441	ybalab.daniel.death1.0001
genoccupation	11	10001441	ybalab.daniel.death1.0001
education	14	10001441	ybalab.daniel.death1.0001
birthyear	1981	10001441	ybalab.daniel.death1.0001
ethnicityomb	2	10001441	ybalab.daniel.death1.0001
major	2	10001441	ybalab.daniel.death1.0001
zipcode	27713	10001441	ybalab.daniel.death1.0001
raceomb	6	10001441	ybalab.daniel.death1.0001
sex	m	10001441	ybalab.daniel.death1.0001
religion	none	10001441	ybalab.daniel.death1.0001
citizenship	us	10001441	ybalab.daniel.death1.0001
residence	us	10001441	ybalab.daniel.death1.0001
dayofbirth	.	10001449	ybalab.daniel.death1.0001
relfamily	.	10001449	ybalab.daniel.death1.0001
genoccupation	11	10001449	ybalab.daniel.death1.0001
zipcode	11050	10001449	ybalab.daniel.death1.0001
major	13	10001449	ybalab.daniel.death1.0001
birthyear	1955	10001449	ybalab.daniel.death1.0001
ethnicityomb	2	10001449	ybalab.daniel.death1.0001
politicalid	3	10001449	ybalab.daniel.death1.0001
religionid	3	10001449	ybalab.daniel.death1.0001
raceomb	6	10001449	ybalab.daniel.death1.0001
education	7	10001449	ybalab.daniel.death1.0001
birthmonth	8	10001449	ybalab.daniel.death1.0001
sex	f	10001449	ybalab.daniel.death1.0001
religion	protestant	10001449	ybalab.daniel.death1.0001
residence	sm	10001449	ybalab.daniel.death1.0001
citizenship	us	10001449	ybalab.daniel.death1.0001
dayofbirth	.	10001453	ybalab.daniel.death1.0001
politicalid	1	10001453	ybalab.daniel.death1.0001
religionid	1	10001453	ybalab.daniel.death1.0001
birthyear	1979	10001453	ybalab.daniel.death1.0001
ethnicityomb	2	10001453	ybalab.daniel.death1.0001
genoccupation	2931	10001453	ybalab.daniel.death1.0001
occupation	31-1000	10001453	ybalab.daniel.death1.0001
raceomb	6	10001453	ybalab.daniel.death1.0001
zipcode	68134	10001453	ybalab.daniel.death1.0001
birthmonth	7	10001453	ybalab.daniel.death1.0001
major	7	10001453	ybalab.daniel.death1.0001
education	8	10001453	ybalab.daniel.death1.0001
sex	f	10001453	ybalab.daniel.death1.0001
